Algorithm,Allocation,Processes,MessageSize,Latency
Chain,core,35,262144,253.46
Chain,core,35,524288,516.72
Chain,core,35,1048576,922.79
Chain,core,36,1,4.64
Chain,core,36,2,4.68
Chain,core,36,4,4.64
Chain,core,36,8,5.49
Chain,core,36,16,4.65
Chain,core,36,32,5.05
Chain,core,36,64,5.10
Chain,core,36,128,6.19
Chain,core,36,256,6.39
Chain,core,36,512,6.72
Chain,core,36,1024,7.68
Chain,core,36,2048,9.80
Chain,core,36,4096,12.64
Chain,core,36,8192,17.89
Chain,core,36,16384,34.12
Chain,core,36,32768,49.73
Chain,core,36,65536,81.69
Chain,core,36,131072,143.20
Chain,core,36,262144,271.35
Chain,core,36,524288,511.41
Chain,core,36,1048576,1007.50
Chain,core,37,1,4.48
Chain,core,37,2,4.52
Chain,core,37,4,4.50
Chain,core,37,8,5.38
Chain,core,37,16,4.49
Chain,core,37,32,4.69
Chain,core,37,64,4.78
Chain,core,37,128,5.77
Chain,core,37,256,6.00
Chain,core,37,512,6.25
Chain,core,37,1024,7.28
Chain,core,37,2048,8.70
Chain,core,37,4096,11.76
Chain,core,37,8192,16.99
Chain,core,37,16384,35.15
Chain,core,37,32768,51.05
Chain,core,37,65536,82.45
Chain,core,37,131072,145.47
Chain,core,37,262144,273.38
Chain,core,37,524288,528.38
Chain,core,37,1048576,1050.41
Chain,core,38,1,4.23
Chain,core,38,2,4.28
Chain,core,38,4,4.23
Chain,core,38,8,5.06
Chain,core,38,16,4.35
Chain,core,38,32,4.63
Chain,core,38,64,4.72
Chain,core,38,128,5.67
Chain,core,38,256,5.92
Chain,core,38,512,6.18
Chain,core,38,1024,7.10
Chain,core,38,2048,8.74
Chain,core,38,4096,12.06
Chain,core,38,8192,17.38
Chain,core,38,16384,35.81
Chain,core,38,32768,52.55
Chain,core,38,65536,86.83
Chain,core,38,131072,152.64
Chain,core,38,262144,289.66
Chain,core,38,524288,556.76
Chain,core,38,1048576,999.54
Chain,core,39,1,4.20
Chain,core,39,2,4.17
Chain,core,39,4,4.17
Chain,core,39,8,4.85
Chain,core,39,16,4.29
Chain,core,39,32,4.47
Chain,core,39,64,4.55
Chain,core,39,128,5.57
Chain,core,39,256,5.85
Chain,core,39,512,6.07
Chain,core,39,1024,7.14
Chain,core,39,2048,8.82
Chain,core,39,4096,12.30
Chain,core,39,8192,17.82
Chain,core,39,16384,37.12
Chain,core,39,32768,54.08
Chain,core,39,65536,88.12
Chain,core,39,131072,153.60
Chain,core,39,262144,305.29
Chain,core,39,524288,581.02
Chain,core,39,1048576,1027.74
Chain,core,40,1,4.35
Chain,core,40,2,4.31
Chain,core,40,4,4.54
Chain,core,40,8,4.71
Chain,core,40,16,4.43
Chain,core,40,32,4.69
Chain,core,40,64,4.89
Chain,core,40,128,5.84
Chain,core,40,256,6.12
Chain,core,40,512,6.45
Chain,core,40,1024,7.53
Chain,core,40,2048,9.30
Chain,core,40,4096,13.11
Chain,core,40,8192,18.83
Chain,core,40,16384,36.86
Chain,core,40,32768,54.24
Chain,core,40,65536,92.04
Chain,core,40,131072,164.49
Chain,core,40,262144,310.84
Chain,core,40,524288,586.51
Chain,core,40,1048576,1048.54
Chain,core,41,1,4.18
Chain,core,41,2,4.18
Chain,core,41,4,4.19
Chain,core,41,8,4.74
Chain,core,41,16,4.25
Chain,core,41,32,4.51
Chain,core,41,64,4.65
Chain,core,41,128,5.69
Chain,core,41,256,5.94
Chain,core,41,512,6.18
Chain,core,41,1024,7.33
Chain,core,41,2048,8.87
Chain,core,41,4096,12.45
Chain,core,41,8192,18.25
