Algorithm,Allocation,Processes,MessageSize,Latency
Linear,core,45,131072,182.53
Linear,core,45,262144,330.90
Linear,core,45,524288,562.55
Linear,core,45,1048576,1078.54
Linear,core,46,1,2.90
Linear,core,46,2,3.01
Linear,core,46,4,3.01
Linear,core,46,8,3.55
Linear,core,46,16,4.31
Linear,core,46,32,4.35
Linear,core,46,64,4.94
Linear,core,46,128,5.77
Linear,core,46,256,7.25
Linear,core,46,512,11.96
Linear,core,46,1024,15.42
Linear,core,46,2048,19.87
Linear,core,46,4096,27.54
Linear,core,46,8192,62.08
Linear,core,46,16384,26.12
Linear,core,46,32768,49.56
Linear,core,46,65536,101.08
Linear,core,46,131072,183.92
Linear,core,46,262144,350.23
Linear,core,46,524288,585.92
Linear,core,46,1048576,1142.78
Linear,core,47,1,2.80
Linear,core,47,2,2.89
Linear,core,47,4,3.08
Linear,core,47,8,4.34
Linear,core,47,16,3.83
